URL,Status Code,Indexable,Reason,Meta Robots,Canonical
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/rt-series-compressors,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/rt-series-compressors
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/turbo-block-compressor,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/turbo-block-compressor
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/poly-block-compressor,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/poly-block-compressor
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/hp-bog-compressor,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugal-compressors/hp-bog-compressor
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/screw-compressors,200,True,Indexable,,https://www.atlascopco.com/gas-and-process/en/products/screw-compressors
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugalexpanders,200,True,Indexable,,https://www.atlascopco.com/gas-and-process/en/products/turboexpanders
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugalexpanders/gap-expander-compressors,200,True,Indexable,,https://www.atlascopco.com/gas-and-process/en/products/turboexpanders/ec-series
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/screw-compressors/gg-screwcompressors,200,True,Indexable,,https://www.atlascopco.com/gas-and-process/en/products/screw-compressors/oil-lubricated-screw
https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugalexpanders/gap-expander-generators,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/processairgasequipment/centrifugalexpanders/gap-expander-generators
https://www.atlascopco.com/en-us/compressors/products/marine-compressors,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/marine-compressors
https://www.atlascopco.com/en-us/compressors/products/marine-compressors/lt-ke-water-cooled,200,True,Indexable,,https://www.atlascopco.com/en-us/compressors/products/marine-compressors/lt-ke-water-cooled
